,genes,description,avg_scores,syngo,syndb,synsysnet,cortex,striatum,fetal,ngn2,Lit Sum,Exp Sum,All Sum,SynSig,Synapse_Status,Synapse Percentile
1371,CEND1,cell cycle exit and neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:24153],4.483678983959961,0,1,1,1,1,0,1,2,3,5,yes,old,89.25603482390186
6452,PPP5C,protein phosphatase 5 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322],4.483627503362935,0,0,0,1,0,1,1,0,3,3,yes,new,89.24614166996439
694,ATP1B3,ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806],4.483365244354237,0,0,0,0,0,1,1,0,2,2,yes,new,89.23624851602689
2816,FER,FER tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3655],4.483079964144759,0,0,0,0,0,0,0,0,0,0,yes,new,89.22635536208945
5044,MTCH1,mitochondrial carrier 1 [Source:HGNC Symbol;Acc:HGNC:17586],4.4829809864476164,0,1,0,1,1,0,1,1,3,4,yes,old,89.21646220815195
1789,CSE1L,chromosome segregation 1 like [Source:HGNC Symbol;Acc:HGNC:2431],4.4829252033844496,0,0,0,1,1,1,1,0,4,4,yes,new,89.20656905421448
6542,PRPF31,pre-mRNA processing factor 31 [Source:HGNC Symbol;Acc:HGNC:15446],4.4829110004410895,0,0,0,0,0,0,1,0,1,1,yes,new,89.19667590027703
7928,SMURF2,SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16809],4.4828169950670596,0,0,0,0,0,0,0,0,0,0,yes,new,89.18678274633953
8399,TAGLN3,transgelin 3 [Source:HGNC Symbol;Acc:HGNC:29868],4.4826479611874746,0,1,1,1,0,1,1,2,3,5,yes,old,89.17688959240206
5874,PCDHAC2,"protocadherin alpha subfamily C, 2 [Source:HGNC Symbol;Acc:HGNC:8677]",4.482616162096608,0,0,0,0,0,0,1,0,1,1,yes,new,89.16699643846458
898,BPTF,bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581],4.482480073738482,0,0,0,0,0,0,0,0,0,0,yes,new,89.15710328452711
480,APPL1,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1 [Source:HGNC Symbol;Acc:HGNC:24035]",4.482386014139493,0,1,0,1,1,0,1,1,3,4,yes,old,89.14721013058961
426,AP1S1,adaptor related protein complex 1 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:559],4.482113247432023,0,1,0,1,0,0,0,1,1,2,yes,old,89.13731697665216
5324,NEBL,nebulette [Source:HGNC Symbol;Acc:HGNC:16932],4.481852280796737,0,1,1,1,1,0,0,2,2,4,yes,old,89.12742382271469
9307,USP5,ubiquitin specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:12628],4.4814621076461805,0,1,1,1,1,0,1,2,3,5,yes,old,89.11753066877719
9424,WASL,WASP like actin nucleation promoting factor [Source:HGNC Symbol;Acc:HGNC:12735],4.481436981787637,1,1,1,1,0,0,1,3,2,5,yes,old,89.10763751483972
3909,IQSEC2,IQ motif and Sec7 domain ArfGEF 2 [Source:HGNC Symbol;Acc:HGNC:29059],4.480877463763056,1,0,1,1,1,1,0,2,3,5,yes,old,89.09774436090225
8753,TMTC2,transmembrane O-mannosyltransferase targeting cadherins 2 [Source:HGNC Symbol;Acc:HGNC:25440],4.480718651625959,0,0,0,0,0,0,0,0,0,0,yes,new,89.0878512069648
8608,THRA,thyroid hormone receptor alpha [Source:HGNC Symbol;Acc:HGNC:11796],4.480653315669394,0,0,0,0,0,0,0,0,0,0,yes,new,89.0779580530273
6573,PSAP,prosaposin [Source:HGNC Symbol;Acc:HGNC:9498],4.480486081562996,0,0,0,0,0,0,0,0,0,0,yes,new,89.06806489908983
1107,CBX5,chromobox 5 [Source:HGNC Symbol;Acc:HGNC:1555],4.480141035318483,0,0,0,0,0,0,1,0,1,1,yes,new,89.05817174515234
2241,DPP6,dipeptidyl peptidase like 6 [Source:HGNC Symbol;Acc:HGNC:3010],4.479830466846064,0,1,1,1,1,0,0,2,2,4,yes,old,89.04827859121487
414,ANXA7,annexin A7 [Source:HGNC Symbol;Acc:HGNC:545],4.479673363437177,0,1,1,1,0,0,1,2,2,4,yes,old,89.03838543727741
4397,LGALS3,galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563],4.479354344219227,0,0,0,0,0,1,0,0,1,1,yes,new,89.02849228333994
1848,CTSD,cathepsin D [Source:HGNC Symbol;Acc:HGNC:2529],4.479296145431594,0,0,0,0,0,0,1,0,1,1,yes,new,89.01859912940245
813,BCL2,BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990],4.479017979438414,0,0,0,0,0,0,0,0,0,0,yes,new,89.00870597546499
3467,HCN1,hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845],4.478999969517624,1,0,1,1,0,0,0,2,1,3,yes,old,88.99881282152752
8477,TCEA2,transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614],4.478968186276654,0,0,0,0,0,0,0,0,0,0,yes,new,88.98891966759003
9474,WNK1,WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540],4.4789035388486385,0,1,1,1,1,0,1,2,3,5,yes,old,88.97902651365256
5168,MYOF,myoferlin [Source:HGNC Symbol;Acc:HGNC:3656],4.478436119014831,0,0,0,0,0,0,1,0,1,1,yes,new,88.96913335971506
6782,RAB9A,"RAB9A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9792]",4.47815973324531,0,0,0,0,0,0,0,0,0,0,yes,new,88.95924020577759
1086,CAST,calpastatin [Source:HGNC Symbol;Acc:HGNC:1515],4.477919133711558,0,0,0,0,0,0,0,0,0,0,yes,new,88.94934705184014
9411,VTI1B,vesicle transport through interaction with t-SNAREs 1B [Source:HGNC Symbol;Acc:HGNC:17793],4.477620702339866,0,1,0,1,0,0,0,1,1,2,yes,old,88.93945389790267
4598,MAGED2,MAGE family member D2 [Source:HGNC Symbol;Acc:HGNC:16353],4.477343344427281,0,0,0,0,0,0,1,0,1,1,yes,new,88.92956074396518
2735,FARSB,phenylalanyl-tRNA synthetase subunit beta [Source:HGNC Symbol;Acc:HGNC:17800],4.477256234136823,0,1,0,1,0,1,1,1,3,4,yes,old,88.9196675900277
8805,TNPO2,transportin 2 [Source:HGNC Symbol;Acc:HGNC:19998],4.477146464628273,0,0,0,0,0,0,1,0,1,1,yes,new,88.90977443609025
1024,CALU,calumenin [Source:HGNC Symbol;Acc:HGNC:1458],4.477074997227575,0,0,0,0,0,0,1,0,1,1,yes,new,88.89988128215275
543,ARHGEF12,Rho guanine nucleotide exchange factor 12 [Source:HGNC Symbol;Acc:HGNC:14193],4.476973591831251,0,0,0,1,0,0,1,0,2,2,yes,new,88.88998812821528
5962,PDGFRB,platelet derived growth factor receptor beta [Source:HGNC Symbol;Acc:HGNC:8804],4.4763376178552345,0,0,0,0,0,0,0,0,0,0,yes,new,88.8800949742778
2350,ECH1,enoyl-CoA hydratase 1 [Source:HGNC Symbol;Acc:HGNC:3149],4.476332397267528,0,0,0,1,1,0,1,0,3,3,yes,new,88.87020182034033
1797,CSNK1A1,casein kinase 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2451],4.476281619106968,0,0,0,1,0,0,1,0,2,2,yes,new,88.86030866640283
3725,HYOU1,hypoxia up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:16931],4.476169913703835,0,0,0,1,0,0,1,0,2,2,yes,new,88.85041551246537
6133,PIK3R3,phosphoinositide-3-kinase regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:8981],4.475957396137735,0,0,0,0,0,0,0,0,0,0,yes,new,88.84052235852789
1189,CCT7,chaperonin containing TCP1 subunit 7 [Source:HGNC Symbol;Acc:HGNC:1622],4.475674727202105,0,1,1,1,1,1,1,2,4,6,yes,old,88.83062920459042
1138,CCDC85B,coiled-coil domain containing 85B [Source:HGNC Symbol;Acc:HGNC:24926],4.47560287660915,0,0,0,0,0,0,0,0,0,0,yes,new,88.82073605065297
8129,SRPK1,SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305],4.475556290917472,0,0,0,0,0,0,0,0,0,0,yes,new,88.81084289671547
1619,CNP,"2',3'-cyclic nucleotide 3' phosphodiesterase [Source:HGNC Symbol;Acc:HGNC:2158]",4.475007340429244,0,1,1,1,1,1,1,2,4,6,yes,old,88.800949742778
693,ATP1B2,ATPase Na+/K+ transporting subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:805],4.47464621453207,0,1,1,1,0,1,1,2,3,5,yes,old,88.79105658884052
6322,POLR1B,RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454],4.47457797493618,0,0,0,0,0,0,0,0,0,0,yes,new,88.78116343490305
6278,PNMA2,PNMA family member 2 [Source:HGNC Symbol;Acc:HGNC:9159],4.473990424921717,0,0,0,0,0,0,0,0,0,0,yes,new,88.77127028096555
938,BTF3,basic transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:1125],4.473752164419406,0,0,0,0,0,0,0,0,0,0,yes,new,88.7613771270281
7394,SCG3,secretogranin III [Source:HGNC Symbol;Acc:HGNC:13707],4.473296189601285,0,0,0,0,0,0,0,0,0,0,yes,new,88.75148397309061
6260,PLXNB2,plexin B2 [Source:HGNC Symbol;Acc:HGNC:9104],4.47320324516859,0,0,0,1,0,0,1,0,2,2,yes,new,88.74159081915316
7642,SIRT2,sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886],4.473147224025675,0,0,1,1,1,0,1,1,3,4,yes,old,88.73169766521568
4156,KIF3C,kinesin family member 3C [Source:HGNC Symbol;Acc:HGNC:6321],4.473062966197139,0,0,0,1,0,0,1,0,2,2,yes,new,88.72180451127821
4120,KIAA0513,KIAA0513 [Source:HGNC Symbol;Acc:HGNC:29058],4.4729513428404335,0,1,1,1,1,0,1,2,3,5,yes,old,88.71191135734071
832,BECN1,beclin 1 [Source:HGNC Symbol;Acc:HGNC:1034],4.4726512593446035,0,0,0,0,0,0,0,0,0,0,yes,new,88.70201820340323
6104,PI4KA,phosphatidylinositol 4-kinase alpha [Source:HGNC Symbol;Acc:HGNC:8983],4.471872901250632,0,0,1,0,0,1,1,1,2,3,yes,old,88.69212504946577
9210,UGGT1,UDP-glucose glycoprotein glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15663],4.471669771403561,0,0,0,1,0,1,1,0,3,3,yes,new,88.6822318955283
2449,EIF6,eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159],4.47139176674368,0,0,0,0,0,0,1,0,1,1,yes,new,88.6723387415908
560,ARID1B,AT-rich interaction domain 1B [Source:HGNC Symbol;Acc:HGNC:18040],4.471194302218025,0,0,0,0,0,0,0,0,0,0,yes,new,88.66244558765335
2107,DICER1,"dicer 1, ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17098]",4.471150938161583,1,0,0,0,0,0,1,1,1,2,yes,old,88.65255243371588
5667,OLFM3,olfactomedin 3 [Source:HGNC Symbol;Acc:HGNC:17990],4.471079416623484,0,0,0,0,0,0,0,0,0,0,yes,new,88.6426592797784
1563,CLK1,CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068],4.470714307696963,0,0,0,0,0,0,0,0,0,0,yes,new,88.63276612584093
9283,USP19,ubiquitin specific peptidase 19 [Source:HGNC Symbol;Acc:HGNC:12617],4.470504046861854,0,0,0,0,0,0,1,0,1,1,yes,new,88.62287297190346
7293,RUNX1T1,RUNX1 partner transcriptional co-repressor 1 [Source:HGNC Symbol;Acc:HGNC:1535],4.4704668249170885,0,0,0,0,0,0,0,0,0,0,yes,new,88.61297981796595
7874,SLIT3,slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087],4.470402730949215,0,0,0,0,0,0,0,0,0,0,yes,new,88.6030866640285
6940,RC3H1,ring finger and CCCH-type domains 1 [Source:HGNC Symbol;Acc:HGNC:29434],4.470291176595638,0,0,0,0,0,0,1,0,1,1,yes,new,88.59319351009101
1026,CAMK1G,calcium/calmodulin dependent protein kinase IG [Source:HGNC Symbol;Acc:HGNC:14585],4.47028080559762,0,0,1,0,0,0,0,1,0,1,yes,old,88.58330035615354
6132,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:8980],4.469764885586656,0,0,0,0,0,0,0,0,0,0,yes,new,88.57340720221605
1108,CBX6,chromobox 6 [Source:HGNC Symbol;Acc:HGNC:1556],4.468811010173071,0,0,0,0,0,0,0,0,0,0,yes,new,88.5635140482786
4154,KIF3A,kinesin family member 3A [Source:HGNC Symbol;Acc:HGNC:6319],4.4685979333348085,0,1,0,0,0,1,1,1,2,3,yes,old,88.55362089434112
6848,RAP1B,"RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9857]",4.468229031842768,0,0,1,1,1,1,1,1,4,5,yes,old,88.54372774040364
2218,DOCK5,dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476],4.468094590205414,0,1,0,0,0,0,0,1,0,1,yes,old,88.53383458646618
3483,HDGF,heparin binding growth factor [Source:HGNC Symbol;Acc:HGNC:4856],4.467941628097791,0,0,0,0,0,0,0,0,0,0,yes,new,88.52394143252869
7431,SDF4,stromal cell derived factor 4 [Source:HGNC Symbol;Acc:HGNC:24188],4.467811743792692,0,0,0,0,0,0,1,0,1,1,yes,new,88.51404827859122
1318,CDK17,cyclin dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750],4.4676948550727085,0,0,0,0,0,0,0,0,0,0,yes,new,88.50415512465374
2873,FLII,FLII actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750],4.467308287123818,0,1,0,1,0,1,1,1,3,4,yes,old,88.49426197071627
1526,CLCN6,chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024],4.4672418020616975,0,0,0,0,0,0,1,0,1,1,yes,new,88.48436881677877
3219,GNAZ,G protein subunit alpha z [Source:HGNC Symbol;Acc:HGNC:4395],4.467175076991634,0,1,1,1,1,1,1,2,4,6,yes,old,88.47447566284131
8275,SUB1,SUB1 regulator of transcription [Source:HGNC Symbol;Acc:HGNC:19985],4.467127990083894,0,0,0,1,0,0,0,0,1,1,yes,new,88.46458250890385
3214,GNAQ,G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390],4.467059867558495,0,1,1,1,0,1,1,2,3,5,yes,old,88.45468935496635
1326,CDK5R1,cyclin dependent kinase 5 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:1775],4.466760079651283,1,1,0,0,0,0,0,2,0,2,yes,old,88.4447962010289
1495,CIAPIN1,cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050],4.466337271198112,0,0,0,0,0,0,1,0,1,1,yes,new,88.43490304709141
4337,LARP1,"La ribonucleoprotein 1, translational regulator [Source:HGNC Symbol;Acc:HGNC:29531]",4.466331869535297,0,0,0,1,0,1,1,0,3,3,yes,new,88.42500989315394
2821,FEZ1,fasciculation and elongation protein zeta 1 [Source:HGNC Symbol;Acc:HGNC:3659],4.466192011508509,0,0,0,1,0,0,0,0,1,1,yes,new,88.41511673921646
5261,NCKAP1,NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666],4.466128721621948,1,1,1,1,1,1,1,3,4,7,yes,old,88.40522358527899
1006,CACNG3,calcium voltage-gated channel auxiliary subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:1407],4.46585840046445,1,1,1,1,1,0,0,3,2,5,yes,old,88.39533043134149
7308,RYR3,ryanodine receptor 3 [Source:HGNC Symbol;Acc:HGNC:10485],4.4652402588328535,0,0,1,0,0,0,0,1,0,1,yes,old,88.38543727740404
5419,NLGN1,neuroligin 1 [Source:HGNC Symbol;Acc:HGNC:14291],4.4650649927598485,1,1,1,0,1,0,0,3,1,4,yes,old,88.37554412346657
7851,SLC9A3R1,SLC9A3 regulator 1 [Source:HGNC Symbol;Acc:HGNC:11075],4.464311253710362,0,0,1,1,1,0,0,1,2,3,yes,old,88.3656509695291
3908,IQSEC1,IQ motif and Sec7 domain ArfGEF 1 [Source:HGNC Symbol;Acc:HGNC:29112],4.464022767734455,1,1,1,1,1,1,1,3,4,7,yes,old,88.35575781559162
9171,UBE3C,ubiquitin protein ligase E3C [Source:HGNC Symbol;Acc:HGNC:16803],4.4639693971920416,0,1,0,0,0,0,0,1,0,1,yes,old,88.34586466165413
6181,PKP4,plakophilin 4 [Source:HGNC Symbol;Acc:HGNC:9026],4.463834664072959,0,1,1,1,1,1,1,2,4,6,yes,old,88.33597150771665
3591,HNRNPA3,heterogeneous nuclear ribonucleoprotein A3 [Source:HGNC Symbol;Acc:HGNC:24941],4.4637223608825884,1,0,0,1,1,1,1,1,4,5,yes,old,88.32607835377918
2422,EIF3A,eukaryotic translation initiation factor 3 subunit A [Source:HGNC Symbol;Acc:HGNC:3271],4.463505226698064,1,0,0,1,1,1,1,1,4,5,yes,old,88.31618519984171
424,AP1M1,adaptor related protein complex 1 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:13667],4.463302486809655,0,0,1,0,0,1,1,1,2,3,yes,old,88.30629204590423
3026,GABRB3,gamma-aminobutyric acid type A receptor subunit beta3 [Source:HGNC Symbol;Acc:HGNC:4083],4.463214267905347,1,0,1,0,0,0,1,2,1,3,yes,old,88.29639889196676
4434,LIN7B,"lin-7 homolog B, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17788]",4.463082577925584,0,0,1,1,0,0,0,1,1,2,yes,old,88.28650573802929
6990,RERE,arginine-glutamic acid dipeptide repeats [Source:HGNC Symbol;Acc:HGNC:9965],4.462100233063357,0,0,0,0,0,0,0,0,0,0,yes,new,88.27661258409182
8998,TSC1,TSC complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:12362],4.46207209170236,1,1,0,1,0,1,1,2,3,5,yes,old,88.26671943015434
1999,DDHD2,DDHD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29106],4.461856571514839,0,0,0,0,0,0,1,0,1,1,yes,new,88.25682627621686
2217,DOCK4,dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192],4.461775669146013,0,1,1,1,1,1,1,2,4,6,yes,old,88.2469331222794
8303,SUN2,Sad1 and UNC84 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14210],4.461685708289075,0,0,0,0,0,0,1,0,1,1,yes,new,88.2370399683419
7041,RGS4,regulator of G protein signaling 4 [Source:HGNC Symbol;Acc:HGNC:10000],4.46151653815271,0,0,0,0,0,0,0,0,0,0,yes,new,88.22714681440443
1558,CLINT1,clathrin interactor 1 [Source:HGNC Symbol;Acc:HGNC:23186],4.461380967477132,0,0,0,1,0,1,1,0,3,3,yes,new,88.21725366046695
3926,IRS1,insulin receptor substrate 1 [Source:HGNC Symbol;Acc:HGNC:6125],4.461190848198791,0,1,0,0,0,0,0,1,0,1,yes,old,88.20736050652948
786,BAZ1B,bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961],4.4609421088583305,0,1,0,0,0,1,0,1,1,2,yes,old,88.19746735259199
1882,CYB5R3,cytochrome b5 reductase 3 [Source:HGNC Symbol;Acc:HGNC:2873],4.4606579549535175,0,0,0,0,0,1,1,0,2,2,yes,new,88.18757419865453
2104,DIAPH1,diaphanous related formin 1 [Source:HGNC Symbol;Acc:HGNC:2876],4.460334312035356,0,0,0,1,0,1,1,0,3,3,yes,new,88.17768104471706
8310,SUPT5H,"SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]",4.4602927710380875,0,0,0,0,0,0,1,0,1,1,yes,new,88.16778789077956
6481,PRDX5,peroxiredoxin 5 [Source:HGNC Symbol;Acc:HGNC:9355],4.459992931128352,0,1,0,1,1,0,1,1,3,4,yes,old,88.15789473684212
1441,CHD5,chromodomain helicase DNA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16816],4.4593994338807565,0,0,0,0,0,0,0,0,0,0,yes,new,88.14800158290463
5076,MTPN,myotrophin [Source:HGNC Symbol;Acc:HGNC:15667],4.4589393923501275,0,0,0,0,1,0,0,0,1,1,yes,new,88.13810842896716
1438,CHD2,chromodomain helicase DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1917],4.458656678969073,0,0,0,0,0,0,0,0,0,0,yes,new,88.12821527502967
1679,COPB1,COPI coat complex subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2231],4.458656046746984,0,0,0,1,0,1,1,0,3,3,yes,new,88.1183221210922
5245,NCAM2,neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657],4.458562308457943,0,1,1,1,0,0,1,2,2,4,yes,old,88.10842896715471
6746,RAB15,"RAB15, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20150]",4.458070400170851,0,1,1,1,0,0,1,2,2,4,yes,old,88.09853581321725
3733,ICAM5,intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348],4.457633321926885,0,0,1,1,1,0,0,1,2,3,yes,old,88.08864265927978
7245,RPTOR,regulatory associated protein of MTOR complex 1 [Source:HGNC Symbol;Acc:HGNC:30287],4.457111394098512,0,0,0,1,0,0,1,0,2,2,yes,new,88.07874950534229
8168,SSX2IP,SSX family member 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:16509],4.457003107055929,0,0,0,0,0,0,0,0,0,0,yes,new,88.06885635140482
7995,SNX9,sorting nexin 9 [Source:HGNC Symbol;Acc:HGNC:14973],4.4566861299169815,0,1,0,0,0,0,1,1,1,2,yes,old,88.05896319746735
4774,MED29,mediator complex subunit 29 [Source:HGNC Symbol;Acc:HGNC:23074],4.455536532291177,0,0,0,0,0,0,0,0,0,0,yes,new,88.04907004352987
3783,IFT88,intraflagellar transport 88 [Source:HGNC Symbol;Acc:HGNC:20606],4.455374730872575,0,0,0,0,0,0,0,0,0,0,yes,new,88.0391768895924
8647,TK1,thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830],4.4551326908711415,0,0,0,0,0,0,0,0,0,0,yes,new,88.02928373565494
5657,OFD1,OFD1 centriole and centriolar satellite protein [Source:HGNC Symbol;Acc:HGNC:2567],4.454805161621354,0,0,0,0,0,1,1,0,2,2,yes,new,88.01939058171746
369,ANKFY1,ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763],4.4547091064194015,0,1,0,0,0,1,1,1,2,3,yes,old,88.00949742777998
1703,COX15,cytochrome c oxidase assembly homolog COX15 [Source:HGNC Symbol;Acc:HGNC:2263],4.454196696222704,0,0,0,0,1,0,0,0,1,1,yes,new,87.99960427384251
7454,SEC63,"SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]",4.4534955881029665,0,0,0,0,0,0,1,0,1,1,yes,new,87.98971111990501
1029,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469],4.453052751137991,0,1,0,0,0,0,0,1,0,1,yes,old,87.97981796596756
8809,TNRC6C,trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318],4.4526647536138535,0,0,0,0,0,0,1,0,1,1,yes,new,87.96992481203007
5913,PCNA,proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729],4.4526201419859985,0,0,0,0,0,0,1,0,1,1,yes,new,87.96003165809259
8012,SORT1,sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186],4.452449572923887,0,0,0,1,0,0,1,0,2,2,yes,new,87.95013850415512
8700,TMEM132A,transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092],4.4522786737082285,0,0,0,1,0,0,1,0,2,2,yes,new,87.94024535021765
4579,MAD1L1,mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762],4.452274057165457,0,0,0,0,0,0,1,0,1,1,yes,new,87.93035219628017
6126,PIK3C2B,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:HGNC Symbol;Acc:HGNC:8972],4.452214207189176,0,0,0,0,0,1,1,0,2,2,yes,new,87.9204590423427
8134,SRRM1,serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638],4.451789306668741,0,0,0,1,0,0,0,0,1,1,yes,new,87.91056588840523
3018,G3BP2,G3BP stress granule assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:30291],4.451549133012488,0,1,0,1,1,1,1,1,4,5,yes,old,87.90067273446776
2276,DSTN,"destrin, actin depolymerizing factor [Source:HGNC Symbol;Acc:HGNC:15750]",4.4511347487768935,0,0,1,1,1,1,1,1,4,5,yes,old,87.89077958053028
2719,FANCA,FA complementation group A [Source:HGNC Symbol;Acc:HGNC:3582],4.451040650936227,0,0,0,0,0,0,0,0,0,0,yes,new,87.8808864265928
5983,PDPK1,3-phosphoinositide dependent protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:8816],4.451010140255844,0,1,0,1,0,0,1,1,2,3,yes,old,87.87099327265534
8568,TFIP11,tuftelin interacting protein 11 [Source:HGNC Symbol;Acc:HGNC:17165],4.450817790587065,0,0,0,0,0,0,0,0,0,0,yes,new,87.86110011871784
8039,SPAG16,sperm associated antigen 16 [Source:HGNC Symbol;Acc:HGNC:23225],4.450736889862911,0,0,0,0,0,0,1,0,1,1,yes,new,87.85120696478037
9675,ZFYVE9,zinc finger FYVE-type containing 9 [Source:HGNC Symbol;Acc:HGNC:6775],4.450617224688883,0,0,0,0,0,0,0,0,0,0,yes,new,87.84131381084289
6038,PGAM1,phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888],4.45042578106158,0,1,1,0,0,1,1,2,2,4,yes,old,87.83142065690542
6496,PRKAB1,protein kinase AMP-activated non-catalytic subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9378],4.450380903091278,0,0,0,0,0,0,0,0,0,0,yes,new,87.82152750296795
3045,GALNT13,polypeptide N-acetylgalactosaminyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:23242],4.450150063418619,0,0,0,0,0,0,1,0,1,1,yes,new,87.81163434903047
